domain,tld,is_https,url_length,num_hyphens,num_digits,num_special_chars,num_path_segments,has_ssl,whois_registrar,whois_country,domain_age_days,is_phishing
https://arnold.edu,edu,1,18,0,0,0,2,0,Grimes PLC,Hong Kong,4392,False
https://flores.info,info,1,19,0,0,0,2,0,Curry PLC,Slovakia (Slovak Republic),4314,False
https://odonnell.gov,gov,1,20,0,0,0,2,1,Lewis-Nash,Niger,6547,True
https://bailey.dev,dev,1,18,0,0,0,2,0,Boone-Harrison,Romania,2278,True
http://cole.com,com,0,15,0,0,0,2,1,Williams PLC,Tajikistan,5751,False
http://smith.com,com,0,16,0,0,0,2,1,"Gross, Duarte and Porter",Tajikistan,7167,False
https://rosales.info,info,1,20,0,0,0,2,1,Guerra LLC,Burundi,2178,True
https://benton.dev,dev,1,18,0,0,0,2,0,Morrow and Sons,Monaco,3496,True
https://white.edu,edu,1,17,0,0,0,2,0,Brandt Ltd,Senegal,7192,False
http://davis-williamson.gov,gov,0,27,1,0,0,2,0,Rogers LLC,Taiwan,2780,True
https://padilla.gov,gov,1,19,0,0,0,2,0,"Hudson, Miller and Simpson",Senegal,5863,True
http://cunningham.gov,gov,0,21,0,0,0,2,0,Baker-Aguilar,Antarctica (the territory South of 60 deg S),3451,True
http://gutierrez.ar,ar,0,19,0,0,0,2,1,Chen-Wright,Burkina Faso,4822,False
http://harris.com,com,0,17,0,0,0,2,0,Jones Group,Saudi Arabia,5548,False
http://daniel-conley.info,info,0,25,1,0,0,2,0,"Gordon, Rogers and Edwards",New Zealand,5079,False
http://johnson-nash.info,info,0,24,1,0,0,2,0,Williams-Jackson,Gibraltar,6389,False
https://ayala.info,info,1,18,0,0,0,2,0,Norman Inc,Belgium,3967,False
https://nguyen.dev,dev,1,18,0,0,0,2,0,Shea Inc,Lao People's Democratic Republic,6994,True
http://brown-williams.biz,biz,0,25,1,0,0,2,0,Keller-Robinson,Paraguay,1313,False
https://kennedy.edu,edu,1,19,0,0,0,2,1,Brown-Obrien,Liechtenstein,5220,False
https://simpson-fischer.edu,edu,1,27,1,0,0,2,1,Rivera Group,Liberia,3004,True
http://taylor.gov,gov,0,17,0,0,0,2,1,Middleton-Waters,Sweden,1171,False
http://salas.gov,gov,0,16,0,0,0,2,0,"Massey, Walker and Fuller",Turkey,3603,False
https://novak-perry.biz,biz,1,23,1,0,0,2,1,Porter PLC,Palau,4494,False
http://patel.biz,biz,0,16,0,0,0,2,0,Estes-Dixon,Svalbard & Jan Mayen Islands,2861,False
http://smith.org,org,0,16,0,0,0,2,0,Savage Group,Albania,408,False
https://francis.biz,biz,1,19,0,0,0,2,0,"Ortiz, Powell and Rowe",Cote d'Ivoire,5453,True
https://lam.net,net,1,15,0,0,0,2,0,Williams-Wolfe,Montenegro,4421,True
http://allen.ar,ar,0,15,0,0,0,2,1,Turner-Ramos,Qatar,3396,False
https://rivers.dev,dev,1,18,0,0,0,2,1,Reese-Norman,American Samoa,440,False
http://singh-webster.info,info,0,25,1,0,0,2,0,Brown-Smith,Namibia,4031,False
http://castro.gov,gov,0,17,0,0,0,2,0,Weber-Scott,Samoa,5419,True
http://wong.io,io,0,14,0,0,0,2,1,"Smith, Martin and Clarke",Kenya,4843,False
http://thomas.net,net,0,17,0,0,0,2,1,Pineda Inc,Poland,989,False
http://robertson.com,com,0,20,0,0,0,2,0,Davis LLC,French Guiana,3937,False
http://shaw.info,info,0,16,0,0,0,2,1,Chavez and Sons,Andorra,5803,True
http://jackson-cooper.biz,biz,0,25,1,0,0,2,1,Riley and Sons,Ethiopia,6939,False
https://cook.gov,gov,1,16,0,0,0,2,1,"Juarez, Lane and May",Chad,7164,False
https://king.ar,ar,1,15,0,0,0,2,1,Williams-Shannon,Turkmenistan,1758,True
http://davis.biz,biz,0,16,0,0,0,2,0,Robbins Inc,Hungary,6766,False
https://kennedy.io,io,1,18,0,0,0,2,1,Page-Santiago,Lao People's Democratic Republic,4976,False
https://williams.com,com,1,20,0,0,0,2,1,Randall-Hamilton,Cocos (Keeling) Islands,1551,False
https://cook-gonzales.edu,edu,1,25,1,0,0,2,1,Cox Inc,Korea,3226,True
http://warren.io,io,0,16,0,0,0,2,0,"Watson, Kim and Mora",Mongolia,2087,True
http://ford-wilson.edu,edu,0,22,1,0,0,2,0,"Carson, Barton and Flores",Moldova,6408,False
https://sims.gov,gov,1,16,0,0,0,2,1,"Fuller, Tucker and Lopez",Paraguay,1824,False
http://martin.biz,biz,0,17,0,0,0,2,0,Gonzalez-Simon,Guatemala,5694,False
http://harper-davis.ar,ar,0,22,1,0,0,2,1,Chavez-Washington,Israel,2819,False
http://christensen.info,info,0,23,0,0,0,2,0,"Coleman, Dunn and Whitehead",Christmas Island,7018,False
https://mccarthy.com,com,1,20,0,0,0,2,1,"Haney, Perry and Riddle",Benin,1181,True
http://allen.gov,gov,0,16,0,0,0,2,0,Richardson Group,Albania,4965,False
https://wright.org,org,1,18,0,0,0,2,1,Moore Group,Mauritius,2406,True
https://kelly.gov,gov,1,17,0,0,0,2,1,Brown-Diaz,Uganda,926,False
https://jones-massey.ar,ar,1,23,1,0,0,2,1,Rodriguez-Chang,French Southern Territories,2190,False
http://nelson.ar,ar,0,16,0,0,0,2,0,Gross LLC,Lesotho,4859,False
https://gallegos-gaines.dev,dev,1,27,1,0,0,2,0,Garner Group,Sao Tome and Principe,947,True
https://martin.info,info,1,19,0,0,0,2,1,"Mccann, Chambers and Carlson",Vietnam,2169,False
https://ho.gov,gov,1,14,0,0,0,2,0,"Carter, Clark and Woods",Saint Lucia,6176,False
http://johnson-santos.org,org,0,25,1,0,0,2,0,Knight-Anderson,Pakistan,7278,False
http://powell.io,io,0,16,0,0,0,2,1,"Greene, Stewart and Wright",Saint Lucia,6522,False
https://shaffer.dev,dev,1,19,0,0,0,2,0,"Escobar, Jackson and Robertson",Cape Verde,2182,True
https://hernandez.io,io,1,20,0,0,0,2,0,Orozco PLC,Cameroon,6606,False
http://medina-hicks.org,org,0,23,1,0,0,2,0,"Howell, Stewart and Mooney",Guyana,7217,False
http://blevins.io,io,0,17,0,0,0,2,0,"Jones, Rogers and Thomas",North Macedonia,3703,False
http://mosley.edu,edu,0,17,0,0,0,2,1,"Sanchez, Davis and Bailey",Guyana,4887,True
https://miles.gov,gov,1,17,0,0,0,2,1,"Hebert, Flores and Clark",Gambia,6379,False
https://young.edu,edu,1,17,0,0,0,2,0,Watts Inc,Equatorial Guinea,2555,False
https://schaefer-zuniga.biz,biz,1,27,1,0,0,2,0,Moss PLC,Mayotte,4189,False
https://hicks.io,io,1,16,0,0,0,2,0,"Miller, Smith and Young",Mayotte,7252,True
https://brown.info,info,1,18,0,0,0,2,1,"Johnson, Parker and Strong",Mayotte,3080,False
http://garza.edu,edu,0,16,0,0,0,2,0,Hatfield-Campbell,Canada,2088,False
http://chandler-guzman.net,net,0,26,1,0,0,2,1,"Lewis, James and Sanchez",Gambia,5918,True
http://lewis.biz,biz,0,16,0,0,0,2,0,"Frazier, Green and Morrison",Spain,6131,True
https://williams.biz,biz,1,20,0,0,0,2,1,Mitchell and Sons,Bosnia and Herzegovina,3436,True
https://bryant.gov,gov,1,18,0,0,0,2,1,Riley Inc,Central African Republic,6205,True
https://gray.biz,biz,1,16,0,0,0,2,0,Martin-Castaneda,Saint Vincent and the Grenadines,4012,False
https://nicholson.org,org,1,21,0,0,0,2,0,Case Group,Mauritania,4729,False
http://jimenez-wright.org,org,0,25,1,0,0,2,1,Stewart-Mccormick,Estonia,3001,True
http://casey.net,net,0,16,0,0,0,2,1,Washington Group,Guatemala,2934,False
http://stephens.info,info,0,20,0,0,0,2,1,Estrada and Sons,Madagascar,4759,False
https://casey.biz,biz,1,17,0,0,0,2,1,Carroll-Hart,United States Virgin Islands,3822,False
https://morrison-sanders.ar,ar,1,27,1,0,0,2,1,"Miller, Swanson and Salas",Kazakhstan,1325,False
https://ponce.biz,biz,1,17,0,0,0,2,1,"West, White and Martin",Mali,2969,False
https://grimes.net,net,1,18,0,0,0,2,0,"Roth, Moss and Mills",Bouvet Island (Bouvetoya),1017,True
http://jones.ar,ar,0,15,0,0,0,2,1,"Long, Butler and Sloan",Turkey,2745,True
http://johnson.dev,dev,0,18,0,0,0,2,0,Patel Group,Trinidad and Tobago,4689,False
http://pratt.net,net,0,16,0,0,0,2,0,Singleton-Day,Congo,6656,False
http://lewis.dev,dev,0,16,0,0,0,2,0,Brown-Williams,Dominican Republic,1301,False
http://goodwin.ar,ar,0,17,0,0,0,2,1,"Chavez, Jenkins and Howard",South Georgia and the South Sandwich Islands,4832,True
https://brady.biz,biz,1,17,0,0,0,2,1,"Dunn, King and Lowe",Martinique,1541,True
https://hoffman.ar,ar,1,18,0,0,0,2,1,Thompson-Donaldson,Dominican Republic,4349,False
http://flores.dev,dev,0,17,0,0,0,2,1,Porter and Sons,Nigeria,3464,True
https://gordon.dev,dev,1,18,0,0,0,2,1,"Johnson, Young and Lee",Bosnia and Herzegovina,3818,False
http://hayden.edu,edu,0,17,0,0,0,2,1,"Martinez, Morgan and Lewis",Slovenia,7109,True
http://sims-stone.io,io,0,20,1,0,0,2,0,Marshall-Taylor,Mayotte,5263,False
http://brooks.info,info,0,18,0,0,0,2,0,"Sanchez, Zhang and Weaver",Tuvalu,6874,True
https://pham.com,com,1,16,0,0,0,2,1,Hogan-Simon,Kazakhstan,400,True
https://williams.com,com,1,20,0,0,0,2,1,"Jones, Fletcher and Lee",Grenada,7255,True
https://smith-hicks.net,net,1,23,1,0,0,2,1,"Russell, Rogers and Vincent",San Marino,3843,False
http://johnson.ar,ar,0,17,0,0,0,2,0,Cabrera-Collins,Bulgaria,5239,True
http://mendoza-patel.dev,dev,0,24,1,0,0,2,1,Thomas LLC,Liberia,6367,True
http://thompson.biz,biz,0,19,0,0,0,2,0,"Hammond, Pruitt and Sexton",South Georgia and the South Sandwich Islands,1494,True
https://hayes.gov,gov,1,17,0,0,0,2,1,"Brown, Doyle and Lopez",Slovakia (Slovak Republic),2308,False
https://weber.org,org,1,17,0,0,0,2,0,Rivera LLC,Belgium,3122,False
https://cooper.io,io,1,17,0,0,0,2,1,Castillo Ltd,Cook Islands,5597,True
https://miller.edu,edu,1,18,0,0,0,2,1,Henderson-Hernandez,Guadeloupe,6788,True
http://cooper.net,net,0,17,0,0,0,2,0,Santiago-Solomon,Norfolk Island,4024,True
http://wilcox.ar,ar,0,16,0,0,0,2,0,"Sandoval, Hart and Price",Hong Kong,2989,False
https://rojas-hernandez.biz,biz,1,27,1,0,0,2,0,Lee-Ingram,Serbia,6253,False
https://parker.gov,gov,1,18,0,0,0,2,1,"Williams, Hughes and Conley",Algeria,1943,False
http://martin-davidson.com,com,0,26,1,0,0,2,1,Davies-Rodriguez,Switzerland,4018,False
http://blanchard-sanchez.org,org,0,28,1,0,0,2,1,Rodriguez Inc,Niue,5341,True
http://callahan-roy.biz,biz,0,23,1,0,0,2,1,Andrade LLC,Congo,5959,False
https://bell-jordan.gov,gov,1,23,1,0,0,2,1,Kennedy-Johnston,Peru,2226,False
https://thomas-allen.edu,edu,1,24,1,0,0,2,1,Williams-Bright,Iran,1181,False
https://green-smith.io,io,1,22,1,0,0,2,1,"Brown, Andrews and Miller",Luxembourg,2458,False
https://hansen.org,org,1,18,0,0,0,2,1,Robertson-Berry,Hungary,6327,False
https://thomas-henry.edu,edu,1,24,1,0,0,2,0,"Black, Jones and Gray",United States Virgin Islands,1425,True
https://hunt.gov,gov,1,16,0,0,0,2,0,"White, Higgins and Miles",Russian Federation,2700,True
http://elliott-tucker.net,net,0,25,1,0,0,2,1,"Townsend, Young and Ellis",Belize,3619,True
https://martin-barker.dev,dev,1,25,1,0,0,2,1,Richards-Olson,Anguilla,6165,True
http://nixon-delgado.org,org,0,24,1,0,0,2,0,"Lewis, Curry and Smith",United States Minor Outlying Islands,965,True
http://gutierrez.org,org,0,20,0,0,0,2,1,Martin and Sons,Jamaica,2890,False
https://sandoval.org,org,1,20,0,0,0,2,1,Shelton Ltd,United States Virgin Islands,6076,True
http://wilson.gov,gov,0,17,0,0,0,2,0,Steele and Sons,Bahrain,1080,False
https://smith.edu,edu,1,17,0,0,0,2,0,Hopkins LLC,Hungary,7151,False
http://mayo.gov,gov,0,15,0,0,0,2,1,Goodman-Cox,United Arab Emirates,6904,False
http://thomas.biz,biz,0,17,0,0,0,2,1,Briggs LLC,Lebanon,3542,False
http://white.biz,biz,0,16,0,0,0,2,1,"Garcia, West and Wright",Solomon Islands,2792,True
http://tate.info,info,0,16,0,0,0,2,0,Vaughn-Robinson,United States of America,2692,False
http://warren.net,net,0,17,0,0,0,2,0,Holmes PLC,Vietnam,2228,True
http://smith.org,org,0,16,0,0,0,2,1,"Hutchinson, Reed and Jones",American Samoa,1370,False
http://greer.biz,biz,0,16,0,0,0,2,1,Figueroa Inc,Martinique,5368,True
http://cooper.com,com,0,17,0,0,0,2,1,"Davis, Gibson and Ball",Mozambique,3602,False
http://robinson-harper.io,io,0,25,1,0,0,2,0,Baker LLC,El Salvador,5543,True
http://chavez.net,net,0,17,0,0,0,2,1,Moore-Shelton,Tuvalu,4718,False
https://york-smith.gov,gov,1,22,1,0,0,2,0,Hughes Inc,Holy See (Vatican City State),4152,True
http://cox.dev,dev,0,14,0,0,0,2,0,"Richards, Holland and Smith",Bulgaria,2526,False
http://mcdonald.biz,biz,0,19,0,0,0,2,1,Sparks-Pitts,Korea,882,False
https://johns.dev,dev,1,17,0,0,0,2,1,Scott and Sons,Brunei Darussalam,7054,False
https://smith-west.dev,dev,1,22,1,0,0,2,0,"Bennett, Taylor and Brewer",New Caledonia,1504,True
http://allen.ar,ar,0,15,0,0,0,2,1,"Randall, Romero and Harris",Northern Mariana Islands,3123,True
https://wilson.edu,edu,1,18,0,0,0,2,1,Marshall Group,Macao,4901,False
https://love-johnson.info,info,1,25,1,0,0,2,0,Holden-Alvarez,Portugal,3767,True
https://chung.ar,ar,1,16,0,0,0,2,1,"Mcclain, Wright and Williams",Saint Vincent and the Grenadines,5401,True
http://ramsey.gov,gov,0,17,0,0,0,2,0,"Williamson, Clark and Hunter",Malta,3210,False
http://patrick.gov,gov,0,18,0,0,0,2,1,Moore-Allen,Papua New Guinea,5018,False
https://simpson-hahn.info,info,1,25,1,0,0,2,1,"Allen, Boyle and Bennett",Iceland,1660,True
https://espinoza.com,com,1,20,0,0,0,2,0,Scott-Chapman,Uruguay,2565,True
http://callahan.com,com,0,19,0,0,0,2,0,"Waller, Koch and Mcmahon",Chad,2757,True
https://ramirez.ar,ar,1,18,0,0,0,2,1,Nelson PLC,Lebanon,6544,False
http://silva.dev,dev,0,16,0,0,0,2,1,Ball-Hughes,Saint Pierre and Miquelon,1302,True
https://graham.dev,dev,1,18,0,0,0,2,0,Cantu PLC,Sao Tome and Principe,2923,True
https://deleon.dev,dev,1,18,0,0,0,2,0,"Hess, Flores and Johnson",Mauritius,4378,False
http://rodgers-jennings.org,org,0,27,1,0,0,2,1,White-Meyer,Cayman Islands,4873,True
https://spence-wood.ar,ar,1,22,1,0,0,2,1,"Myers, Ramos and Wheeler",Netherlands Antilles,1580,False
https://rivera.edu,edu,1,18,0,0,0,2,1,Evans Ltd,Bolivia,6439,False
http://perry.com,com,0,16,0,0,0,2,1,Mendoza Group,Slovakia (Slovak Republic),6091,False
http://hebert-hale.com,com,0,22,1,0,0,2,0,Martin-Jones,Marshall Islands,965,False
http://soto.info,info,0,16,0,0,0,2,1,Wall Ltd,Croatia,3172,True
https://davis.org,org,1,17,0,0,0,2,0,"Wolfe, Butler and Turner",Puerto Rico,3146,False
http://baxter.info,info,0,18,0,0,0,2,0,"Evans, Holloway and Evans",Chad,5374,False
http://huffman.biz,biz,0,18,0,0,0,2,1,Blackburn LLC,Croatia,1569,True
https://lopez.biz,biz,1,17,0,0,0,2,0,"Ochoa, Greer and Thompson",Cape Verde,6176,False
http://johnson.com,com,0,18,0,0,0,2,0,Levine PLC,Indonesia,3623,True
http://lamb-white.dev,dev,0,21,1,0,0,2,1,"Jones, James and Oliver",Maldives,1826,True
https://thompson-johnson.edu,edu,1,28,1,0,0,2,1,"White, Blanchard and Briggs",Sri Lanka,4876,True
https://dougherty.org,org,1,21,0,0,0,2,1,Case-Martinez,Italy,5871,True
https://diaz.org,org,1,16,0,0,0,2,1,Contreras-Williams,Haiti,5252,True
https://huang.dev,dev,1,17,0,0,0,2,0,Mitchell and Sons,Uruguay,640,True
https://bowen-swanson.ar,ar,1,24,1,0,0,2,1,Hardy Ltd,Finland,2981,False
https://moran.gov,gov,1,17,0,0,0,2,1,"Hobbs, Collins and Diaz",Guyana,3547,True
http://carpenter.net,net,0,20,0,0,0,2,1,"Ball, Nelson and Bennett",Fiji,4723,True
http://meyers.net,net,0,17,0,0,0,2,0,Haas-Walker,Saint Martin,6110,True
https://harris.io,io,1,17,0,0,0,2,1,"Reynolds, Clark and Gray",Spain,1610,True
https://roberts.org,org,1,19,0,0,0,2,0,"Castaneda, Lane and Cowan",Turks and Caicos Islands,6451,True
https://bowen.dev,dev,1,17,0,0,0,2,0,"Knight, Wilkins and Rodriguez",China,3854,True
https://bush-walker.dev,dev,1,23,1,0,0,2,1,Davis LLC,Libyan Arab Jamahiriya,4865,True
http://kelly.dev,dev,0,16,0,0,0,2,0,Smith-Stanley,Wallis and Futuna,559,False
https://torres.info,info,1,19,0,0,0,2,0,Williams-Benjamin,Sweden,596,False
https://wood.biz,biz,1,16,0,0,0,2,0,Tucker PLC,Antigua and Barbuda,3548,False
http://carrillo.info,info,0,20,0,0,0,2,0,"Austin, Kennedy and Spencer",British Indian Ocean Territory (Chagos Archipelago),5413,False
http://garcia.dev,dev,0,17,0,0,0,2,0,"Bailey, Cline and Barrett",Cyprus,5677,False
http://torres-lopez.info,info,0,24,1,0,0,2,1,Smith-Green,Kuwait,4837,False
http://hill.com,com,0,15,0,0,0,2,1,"Jennings, Andrews and Taylor",Taiwan,6504,False
http://miller.biz,biz,0,17,0,0,0,2,0,Maynard LLC,Germany,4101,True
https://cohen-taylor.info,info,1,25,1,0,0,2,0,"Gordon, Newton and Giles",Grenada,3660,False
http://ward.info,info,0,16,0,0,0,2,1,Edwards-Reilly,Ethiopia,4909,False
https://king.info,info,1,17,0,0,0,2,1,"Gibbs, Ruiz and Ramos",Armenia,1111,False
http://chapman-hutchinson.biz,biz,0,29,1,0,0,2,1,Pham PLC,Palau,471,False
https://ortega.ar,ar,1,17,0,0,0,2,0,Beltran and Sons,Dominica,4269,False
https://ramirez-harris.info,info,1,27,1,0,0,2,1,Medina LLC,Costa Rica,6396,False
https://summers-price.biz,biz,1,25,1,0,0,2,1,Vargas Ltd,Grenada,6851,True
https://kelly-alexander.org,org,1,27,1,0,0,2,0,"Ryan, Fischer and Poole",Niue,5416,False
http://white.edu,edu,0,16,0,0,0,2,0,"Perez, Owens and Hughes",Turkey,890,True
http://knapp-nelson.io,io,0,22,1,0,0,2,0,Larson-Smith,Bahamas,2574,True
http://noble.ar,ar,0,15,0,0,0,2,1,Brown Group,Nigeria,3478,True
https://shannon.biz,biz,1,19,0,0,0,2,1,Leon-Hill,Heard Island and McDonald Islands,7197,True
https://santos.biz,biz,1,18,0,0,0,2,0,Martin and Sons,Uruguay,2016,False
https://vargas.io,io,1,17,0,0,0,2,1,Cruz-Wilson,Ireland,723,True
http://bell.io,io,0,14,0,0,0,2,1,Soto Inc,Burundi,6964,True
http://thomas.org,org,0,17,0,0,0,2,1,Murphy LLC,Uzbekistan,4566,False
https://fields-hess.gov,gov,1,23,1,0,0,2,0,Rowe-Williams,Honduras,1241,True
http://white.gov,gov,0,16,0,0,0,2,0,Jordan and Sons,Norfolk Island,6949,True
https://ryan-hooper.org,org,1,23,1,0,0,2,0,"Frazier, Gonzalez and Carson",Canada,5817,False
http://moore.org,org,0,16,0,0,0,2,0,Scott and Sons,Burkina Faso,1836,True
https://thompson-smith.io,io,1,25,1,0,0,2,1,Williamson LLC,Tunisia,4433,True
http://russell.info,info,0,19,0,0,0,2,0,Hinton PLC,Anguilla,6191,True
http://rodriguez.biz,biz,0,20,0,0,0,2,0,Bowen Inc,Turkmenistan,1868,True
https://ross-evans.gov,gov,1,22,1,0,0,2,0,"Ramos, Stephens and Nelson",Slovenia,5642,True
https://anderson.ar,ar,1,19,0,0,0,2,1,Moore Ltd,Turks and Caicos Islands,2156,False
https://hall-torres.info,info,1,24,1,0,0,2,0,Gonzales LLC,Anguilla,885,False
https://soto-little.info,info,1,24,1,0,0,2,1,Harris Group,Palau,6606,True
https://carter.com,com,1,18,0,0,0,2,1,Hayes and Sons,Estonia,1544,True
https://brown-perry.edu,edu,1,23,1,0,0,2,1,Clark Inc,Bulgaria,3114,False
http://kim.io,io,0,13,0,0,0,2,1,Rodgers-Ellis,South Africa,2553,False
http://boyd.edu,edu,0,15,0,0,0,2,0,"Paul, Vaughan and Smith",Lao People's Democratic Republic,6678,False
https://ryan-sanchez.biz,biz,1,24,1,0,0,2,1,Anderson and Sons,Kiribati,3046,True
https://arnold-walls.io,io,1,23,1,0,0,2,0,"Thomas, Ramos and Townsend",Indonesia,1924,True
https://butler.ar,ar,1,17,0,0,0,2,0,"Reed, Henry and Fuller",Bolivia,3111,False
https://flores.dev,dev,1,18,0,0,0,2,0,English-Murphy,Turkey,4180,True
http://larson-holland.io,io,0,24,1,0,0,2,0,"Reeves, Deleon and Owens",France,1394,True
http://stevenson.com,com,0,20,0,0,0,2,1,"Webb, Campbell and Smith",India,4628,True
https://gonzales.com,com,1,20,0,0,0,2,1,"Richards, Arnold and Davis",Tonga,1343,False
https://collins.gov,gov,1,19,0,0,0,2,1,Mcbride-Davis,Congo,1335,False
https://stewart-goodwin.org,org,1,27,1,0,0,2,0,"Thomas, Martinez and Wilson",Jersey,3058,True
http://hall-williams.gov,gov,0,24,1,0,0,2,0,Weaver-Davidson,Korea,1142,False
https://marshall-arellano.ar,ar,1,28,1,0,0,2,1,Brooks-Robbins,Iceland,3911,True
http://martin-patton.edu,edu,0,24,1,0,0,2,0,Thompson-Vaughn,Estonia,4439,True
https://solis-pruitt.io,io,1,23,1,0,0,2,0,Mays-Carter,Guinea-Bissau,5788,False
http://gray-lawson.biz,biz,0,22,1,0,0,2,1,Smith Ltd,Niger,2515,True
http://hall-guzman.biz,biz,0,22,1,0,0,2,0,Novak Inc,Faroe Islands,4198,True
http://solomon.io,io,0,17,0,0,0,2,0,Brown LLC,Heard Island and McDonald Islands,606,False
https://phillips.io,io,1,19,0,0,0,2,0,Santana Group,Palestinian Territory,6703,True
https://cole-lewis.biz,biz,1,22,1,0,0,2,0,"White, Carroll and Hardy",Maldives,3218,False
https://anderson.ar,ar,1,19,0,0,0,2,1,"Santos, Barker and Hall",Poland,6455,False
http://roth.io,io,0,14,0,0,0,2,1,"Nelson, Estes and Carter",Gibraltar,3759,True
http://oconnor-proctor.ar,ar,0,25,1,0,0,2,1,Mitchell Inc,French Polynesia,2806,True
https://rocha.org,org,1,17,0,0,0,2,0,"Miller, Nelson and Esparza",Kazakhstan,1221,False
http://mills-chavez.gov,gov,0,23,1,0,0,2,1,Davis-Brooks,Belgium,6396,True
https://garcia.ar,ar,1,17,0,0,0,2,0,Bowers Inc,Guatemala,7239,True
https://jones.io,io,1,16,0,0,0,2,0,"Gonzalez, Beck and Green",France,7119,True
https://hall.biz,biz,1,16,0,0,0,2,0,Anthony Group,Heard Island and McDonald Islands,4411,False
http://huff-hernandez.gov,gov,0,25,1,0,0,2,1,"Mitchell, Dorsey and Clark",British Indian Ocean Territory (Chagos Archipelago),5927,True
http://rollins-garcia.biz,biz,0,25,1,0,0,2,1,Baker-Swanson,Germany,5764,False
https://lowe-powell.dev,dev,1,23,1,0,0,2,1,Brooks PLC,United Arab Emirates,4777,True
https://lynch-mathis.com,com,1,24,1,0,0,2,0,"Martinez, Williams and Garcia",Vanuatu,3874,False
http://jones.io,io,0,15,0,0,0,2,0,Espinoza-Roth,Libyan Arab Jamahiriya,1696,False
https://charles-silva.biz,biz,1,25,1,0,0,2,1,"Myers, Brown and Watts",Afghanistan,3093,True
http://reynolds.net,net,0,19,0,0,0,2,0,"Johnston, Baker and Shelton",Pakistan,5996,False
http://dixon.info,info,0,17,0,0,0,2,0,"Patterson, Morris and Carter",Burkina Faso,3141,True
http://wise-robinson.com,com,0,24,1,0,0,2,0,"Shaw, Mahoney and Gaines",Myanmar,6887,True
http://ward-ingram.biz,biz,0,22,1,0,0,2,0,Barton Group,Venezuela,5508,False
https://faulkner.edu,edu,1,20,0,0,0,2,0,Davis-Webb,Algeria,5148,False
https://rodriguez.gov,gov,1,21,0,0,0,2,0,"Smith, Briggs and Cunningham",Cocos (Keeling) Islands,2834,True
http://butler.ar,ar,0,16,0,0,0,2,1,"Vasquez, Cortez and Rollins",Reunion,6189,True
https://wu.org,org,1,14,0,0,0,2,1,"Preston, Allen and Ponce",Ethiopia,4879,False
https://cooke-thompson.dev,dev,1,26,1,0,0,2,0,Christensen Inc,Netherlands,2197,False
http://salazar.info,info,0,19,0,0,0,2,0,"Gray, Hansen and Becker",Zambia,4192,True
https://smith.ar,ar,1,16,0,0,0,2,1,"James, Hebert and King",South Africa,2295,False
https://sanchez.info,info,1,20,0,0,0,2,0,"Griffith, Gonzalez and Ferguson",Botswana,1770,False
https://perez-bryant.ar,ar,1,23,1,0,0,2,1,Jones and Sons,Antigua and Barbuda,1588,False
https://butler.dev,dev,1,18,0,0,0,2,0,"Smith, Flores and Ross",Serbia,4184,False
http://williams.info,info,0,20,0,0,0,2,1,"Winters, Walker and Francis",Denmark,6588,False
https://mcdonald.ar,ar,1,19,0,0,0,2,0,"Flores, Williams and Thompson",Turkey,5512,False
https://jenkins.biz,biz,1,19,0,0,0,2,1,Price Ltd,Burkina Faso,2967,True
http://carrillo.biz,biz,0,19,0,0,0,2,0,Leonard Ltd,Fiji,4880,False
https://white.gov,gov,1,17,0,0,0,2,0,Davis LLC,Tuvalu,3939,False
https://graves.dev,dev,1,18,0,0,0,2,1,"Le, Bell and Chavez",Taiwan,5967,False
https://serrano.ar,ar,1,18,0,0,0,2,1,Brooks PLC,Cape Verde,2486,True
https://garcia.dev,dev,1,18,0,0,0,2,1,Myers-Levine,Antigua and Barbuda,1123,True
https://mendoza.info,info,1,20,0,0,0,2,1,"Turner, Curtis and Sanchez",Turks and Caicos Islands,4387,False
https://lewis.edu,edu,1,17,0,0,0,2,1,Miller and Sons,Oman,6449,True
http://berry.dev,dev,0,16,0,0,0,2,0,"Chavez, Green and Hall",Puerto Rico,5413,False
https://jones.net,net,1,17,0,0,0,2,0,"Marquez, Nunez and Mckay",Marshall Islands,625,True
http://harris.gov,gov,0,17,0,0,0,2,1,Mendoza-Rose,Central African Republic,6086,True
https://dunlap.dev,dev,1,18,0,0,0,2,1,"Diaz, Martinez and Bennett",Monaco,2930,True
http://perez-paul.biz,biz,0,21,1,0,0,2,0,"Lawrence, Mcbride and Lawrence",Cape Verde,951,False
https://gaines.ar,ar,1,17,0,0,0,2,1,Parker-Hopkins,Poland,3107,True
https://williams.biz,biz,1,20,0,0,0,2,0,Patterson-Bryan,Iceland,7117,False
https://shaffer.net,net,1,19,0,0,0,2,0,Rhodes-Adams,Costa Rica,920,False
http://miles.net,net,0,16,0,0,0,2,1,Shaw-Cameron,Panama,2730,False
http://stewart-mccarthy.biz,biz,0,27,1,0,0,2,0,Ward-Rodriguez,Niue,3822,True
https://peterson.info,info,1,21,0,0,0,2,0,Williams Ltd,Saint Barthelemy,6205,True
https://rodgers.org,org,1,19,0,0,0,2,0,"Alvarez, Miller and Burns",Taiwan,476,True
https://woodard.ar,ar,1,18,0,0,0,2,0,Barnes Group,Slovenia,5219,True
